Transaction ID,Country,Amount (USD),Transaction Type,Date of Transaction,Person Involved,Industry,Destination Country,Reported by Authority,Source of Money,Money Laundering Risk Score,Shell Companies Involved,Financial Institution,Tax Haven Country
TX0000008641,Singapore,2747109.99,Cryptocurrency,12/27/2013 0:00,Person_1467,Real Estate,South Africa,TRUE,Illegal,9,2,Bank_267,Cayman Islands
TX0000008642,Switzerland,3430536.48,Offshore Transfer,12/27/2013 1:00,Person_1776,Luxury Goods,Brazil,FALSE,Illegal,8,0,Bank_53,Cayman Islands
TX0000008643,Switzerland,3796425.984,Offshore Transfer,12/27/2013 2:00,Person_9451,Casinos,Brazil,FALSE,Illegal,6,2,Bank_460,Switzerland
TX0000008644,Singapore,3168563.232,Cryptocurrency,12/27/2013 3:00,Person_745,Oil & Gas,Russia,FALSE,Illegal,9,6,Bank_213,Bahamas
TX0000008645,South Africa,2010312.879,Property Purchase,12/27/2013 4:00,Person_4882,Finance,Brazil,FALSE,Illegal,9,5,Bank_480,Singapore
TX0000008646,UK,4751664.857,Property Purchase,12/27/2013 5:00,Person_3583,Real Estate,South Africa,TRUE,Illegal,8,9,Bank_428,Panama
TX0000008647,UK,790734.2346,Cash Withdrawal,12/27/2013 6:00,Person_365,Finance,Switzerland,FALSE,Illegal,4,8,Bank_440,Singapore
TX0000008648,USA,1087467.53,Offshore Transfer,12/27/2013 7:00,Person_3387,Construction,China,FALSE,Illegal,9,0,Bank_16,Singapore
TX0000008649,China,1560968.273,Property Purchase,12/27/2013 8:00,Person_9141,Finance,UK,FALSE,Legal,4,1,Bank_346,Singapore
TX0000008650,Singapore,1617690.232,Offshore Transfer,12/27/2013 9:00,Person_7711,Luxury Goods,UK,FALSE,Legal,4,1,Bank_30,Luxembourg
TX0000008651,Brazil,1139771.305,Cryptocurrency,12/27/2013 10:00,Person_373,Finance,India,FALSE,Illegal,1,4,Bank_425,Bahamas
TX0000008652,Russia,3177595.293,Cash Withdrawal,12/27/2013 11:00,Person_2775,Oil & Gas,Russia,TRUE,Illegal,6,1,Bank_441,Cayman Islands
TX0000008653,China,2413035.163,Property Purchase,12/27/2013 12:00,Person_9552,Luxury Goods,Singapore,FALSE,Illegal,4,6,Bank_461,Singapore
TX0000008654,Switzerland,2779233.87,Stocks Transfer,12/27/2013 13:00,Person_4241,Arms Trade,USA,FALSE,Illegal,5,5,Bank_229,Cayman Islands
TX0000008655,USA,3109710.136,Property Purchase,12/27/2013 14:00,Person_4657,Real Estate,Brazil,FALSE,Illegal,6,6,Bank_142,Bahamas
TX0000008656,South Africa,1635199.791,Stocks Transfer,12/27/2013 15:00,Person_7680,Finance,Switzerland,FALSE,Illegal,2,4,Bank_215,Panama
TX0000008657,Switzerland,254986.7119,Stocks Transfer,12/27/2013 16:00,Person_9635,Arms Trade,UAE,FALSE,Illegal,10,0,Bank_432,Panama
TX0000008658,Singapore,3293249.203,Cash Withdrawal,12/27/2013 17:00,Person_7159,Real Estate,UAE,FALSE,Illegal,5,2,Bank_452,Switzerland
TX0000008659,Brazil,4943821.477,Cash Withdrawal,12/27/2013 18:00,Person_680,Luxury Goods,Russia,FALSE,Legal,1,2,Bank_24,Bahamas
TX0000008660,UK,2974990.38,Offshore Transfer,12/27/2013 19:00,Person_7371,Luxury Goods,South Africa,FALSE,Legal,1,1,Bank_276,Singapore
TX0000008661,USA,3269350.2,Cash Withdrawal,12/27/2013 20:00,Person_1012,Construction,Brazil,FALSE,Legal,7,2,Bank_107,Singapore
TX0000008662,Russia,2928074.696,Property Purchase,12/27/2013 21:00,Person_8760,Arms Trade,USA,FALSE,Illegal,2,5,Bank_371,Luxembourg
TX0000008663,UAE,1691885.183,Offshore Transfer,12/27/2013 22:00,Person_9594,Arms Trade,UK,FALSE,Illegal,5,2,Bank_273,Luxembourg
TX0000008664,USA,430045.9733,Property Purchase,12/27/2013 23:00,Person_7515,Real Estate,South Africa,TRUE,Illegal,10,2,Bank_398,Cayman Islands
TX0000008665,USA,3506756.044,Property Purchase,12/28/2013 0:00,Person_8496,Finance,UAE,FALSE,Illegal,4,1,Bank_215,Cayman Islands
TX0000008666,Singapore,1217326.298,Cryptocurrency,12/28/2013 1:00,Person_4665,Finance,India,FALSE,Illegal,1,5,Bank_466,Luxembourg
TX0000008667,USA,1949222.095,Property Purchase,12/28/2013 2:00,Person_5078,Arms Trade,South Africa,TRUE,Illegal,10,2,Bank_16,Luxembourg
TX0000008668,South Africa,2164380.338,Offshore Transfer,12/28/2013 3:00,Person_877,Real Estate,South Africa,FALSE,Illegal,9,8,Bank_463,Switzerland
TX0000008669,South Africa,3758250.621,Cryptocurrency,12/28/2013 4:00,Person_3047,Real Estate,Russia,TRUE,Legal,8,8,Bank_474,Panama
TX0000008670,Switzerland,2315053.514,Property Purchase,12/28/2013 5:00,Person_9257,Luxury Goods,South Africa,FALSE,Illegal,5,4,Bank_483,Bahamas
TX0000008671,Singapore,4323811.637,Cash Withdrawal,12/28/2013 6:00,Person_4137,Construction,India,FALSE,Illegal,9,3,Bank_478,Panama
TX0000008672,South Africa,4160563.888,Property Purchase,12/28/2013 7:00,Person_765,Construction,Russia,FALSE,Illegal,9,9,Bank_292,Luxembourg
TX0000008673,India,3278955.684,Stocks Transfer,12/28/2013 8:00,Person_6657,Arms Trade,UAE,FALSE,Illegal,6,2,Bank_442,Cayman Islands
TX0000008674,UK,1074129.579,Cryptocurrency,12/28/2013 9:00,Person_3232,Casinos,China,FALSE,Legal,5,1,Bank_343,Cayman Islands
TX0000008675,UAE,3472943.793,Stocks Transfer,12/28/2013 10:00,Person_840,Arms Trade,Russia,FALSE,Illegal,2,7,Bank_42,Cayman Islands
TX0000008676,South Africa,2284616.785,Offshore Transfer,12/28/2013 11:00,Person_2192,Finance,UK,FALSE,Legal,2,0,Bank_252,Cayman Islands
TX0000008677,China,3341308.862,Offshore Transfer,12/28/2013 12:00,Person_2026,Construction,China,TRUE,Illegal,3,5,Bank_463,Panama
TX0000008678,China,2606735.279,Stocks Transfer,12/28/2013 13:00,Person_1943,Oil & Gas,India,FALSE,Legal,6,1,Bank_213,Panama
TX0000008679,India,3488414.107,Cash Withdrawal,12/28/2013 14:00,Person_7851,Real Estate,UK,FALSE,Legal,4,6,Bank_412,Cayman Islands
TX0000008680,South Africa,2607932.347,Property Purchase,12/28/2013 15:00,Person_4647,Casinos,Switzerland,FALSE,Illegal,5,2,Bank_333,Singapore
TX0000008681,South Africa,764434.3955,Property Purchase,12/28/2013 16:00,Person_8117,Arms Trade,India,FALSE,Legal,5,4,Bank_60,Bahamas
TX0000008682,USA,1439035.909,Cash Withdrawal,12/28/2013 17:00,Person_3374,Finance,Switzerland,FALSE,Legal,10,4,Bank_431,Switzerland
TX0000008683,UK,2147487.85,Property Purchase,12/28/2013 18:00,Person_1183,Real Estate,UAE,FALSE,Legal,4,2,Bank_27,Bahamas
TX0000008684,Switzerland,3090846.801,Cash Withdrawal,12/28/2013 19:00,Person_8738,Finance,Singapore,FALSE,Illegal,3,9,Bank_328,Bahamas
TX0000008685,Russia,508078.6547,Stocks Transfer,12/28/2013 20:00,Person_1675,Casinos,UAE,FALSE,Illegal,2,8,Bank_397,Cayman Islands
TX0000008686,South Africa,3961230.82,Property Purchase,12/28/2013 21:00,Person_5457,Construction,India,TRUE,Illegal,7,7,Bank_273,Luxembourg
TX0000008687,Singapore,3151829.6,Property Purchase,12/28/2013 22:00,Person_3193,Real Estate,China,FALSE,Legal,2,1,Bank_42,Cayman Islands
TX0000008688,Singapore,3966236.005,Cryptocurrency,12/28/2013 23:00,Person_4301,Oil & Gas,Russia,FALSE,Illegal,4,7,Bank_84,Switzerland
TX0000008689,Russia,2469766.594,Cash Withdrawal,12/29/2013 0:00,Person_5191,Arms Trade,USA,FALSE,Legal,6,8,Bank_446,Switzerland
TX0000008690,UAE,3276221.553,Property Purchase,12/29/2013 1:00,Person_5335,Finance,Brazil,FALSE,Legal,9,5,Bank_44,Singapore
TX0000008691,UAE,2283060.226,Cash Withdrawal,12/29/2013 2:00,Person_9202,Construction,UK,FALSE,Illegal,6,0,Bank_81,Switzerland
TX0000008692,China,59485.04731,Cash Withdrawal,12/29/2013 3:00,Person_5121,Luxury Goods,UAE,FALSE,Illegal,8,8,Bank_464,Switzerland
TX0000008693,Brazil,3529730.82,Cryptocurrency,12/29/2013 4:00,Person_1896,Construction,South Africa,FALSE,Illegal,6,9,Bank_197,Singapore
TX0000008694,Switzerland,3162604.562,Cash Withdrawal,12/29/2013 5:00,Person_9520,Arms Trade,UK,TRUE,Legal,7,4,Bank_281,Bahamas
TX0000008695,Russia,204691.9046,Stocks Transfer,12/29/2013 6:00,Person_5009,Finance,Singapore,FALSE,Illegal,1,6,Bank_310,Singapore
TX0000008696,UAE,667023.3171,Property Purchase,12/29/2013 7:00,Person_1676,Finance,Russia,FALSE,Illegal,8,4,Bank_49,Bahamas
TX0000008697,Russia,4503750.312,Property Purchase,12/29/2013 8:00,Person_1552,Casinos,Russia,TRUE,Legal,9,9,Bank_374,Switzerland
TX0000008698,UK,578725.529,Property Purchase,12/29/2013 9:00,Person_5688,Finance,China,FALSE,Illegal,8,8,Bank_15,Cayman Islands
TX0000008699,Singapore,1721169.463,Property Purchase,12/29/2013 10:00,Person_4028,Casinos,Switzerland,FALSE,Illegal,9,1,Bank_242,Luxembourg
TX0000008700,China,2863170.207,Property Purchase,12/29/2013 11:00,Person_3306,Real Estate,Brazil,FALSE,Legal,2,1,Bank_193,Switzerland
TX0000008701,China,4749818.623,Property Purchase,12/29/2013 12:00,Person_6449,Casinos,China,FALSE,Legal,4,4,Bank_414,Cayman Islands
TX0000008702,UK,3609760.581,Stocks Transfer,12/29/2013 13:00,Person_1751,Oil & Gas,Brazil,FALSE,Illegal,9,3,Bank_81,Cayman Islands
TX0000008703,USA,284824.6613,Offshore Transfer,12/29/2013 14:00,Person_6914,Construction,Brazil,TRUE,Illegal,2,5,Bank_371,Bahamas
TX0000008704,South Africa,4933444.931,Cash Withdrawal,12/29/2013 15:00,Person_547,Luxury Goods,Switzerland,FALSE,Illegal,4,0,Bank_223,Luxembourg
TX0000008705,Brazil,2702874.873,Stocks Transfer,12/29/2013 16:00,Person_9000,Casinos,China,FALSE,Illegal,2,9,Bank_128,Luxembourg
TX0000008706,Switzerland,691296.7784,Offshore Transfer,12/29/2013 17:00,Person_7324,Real Estate,Singapore,FALSE,Illegal,8,4,Bank_111,Singapore
TX0000008707,Russia,4708451.764,Offshore Transfer,12/29/2013 18:00,Person_1205,Oil & Gas,China,FALSE,Illegal,8,9,Bank_178,Singapore
TX0000008708,Switzerland,1408487.198,Cryptocurrency,12/29/2013 19:00,Person_4260,Casinos,UAE,TRUE,Legal,6,8,Bank_274,Singapore
TX0000008709,Singapore,4100406.807,Cash Withdrawal,12/29/2013 20:00,Person_549,Real Estate,UAE,FALSE,Illegal,4,9,Bank_384,Panama
TX0000008710,South Africa,2648823.008,Stocks Transfer,12/29/2013 21:00,Person_8027,Casinos,South Africa,FALSE,Illegal,10,2,Bank_343,Panama
TX0000008711,India,4011040.475,Cryptocurrency,12/29/2013 22:00,Person_9707,Luxury Goods,UK,FALSE,Legal,3,8,Bank_297,Bahamas
TX0000008712,USA,3305386.558,Stocks Transfer,12/29/2013 23:00,Person_9116,Construction,Russia,FALSE,Illegal,9,6,Bank_372,Singapore
TX0000008713,India,10956.00235,Stocks Transfer,12/30/2013 0:00,Person_3266,Arms Trade,China,FALSE,Illegal,2,5,Bank_338,Luxembourg
TX0000008714,UK,4295552.868,Property Purchase,12/30/2013 1:00,Person_2621,Real Estate,Singapore,FALSE,Illegal,4,1,Bank_172,Switzerland
TX0000008715,USA,2305379.312,Property Purchase,12/30/2013 2:00,Person_2348,Finance,China,FALSE,Legal,2,7,Bank_476,Switzerland
TX0000008716,Singapore,4048677.724,Cash Withdrawal,12/30/2013 3:00,Person_2423,Oil & Gas,China,FALSE,Illegal,9,2,Bank_55,Bahamas
TX0000008717,India,1115187.113,Cryptocurrency,12/30/2013 4:00,Person_5856,Arms Trade,India,TRUE,Legal,7,3,Bank_72,Bahamas
TX0000008718,Russia,2276447.719,Cash Withdrawal,12/30/2013 5:00,Person_6685,Oil & Gas,Singapore,FALSE,Illegal,3,3,Bank_358,Bahamas
TX0000008719,UK,3621481.15,Offshore Transfer,12/30/2013 6:00,Person_2872,Real Estate,UK,FALSE,Legal,3,3,Bank_191,Cayman Islands
TX0000008720,Singapore,4433231.674,Cash Withdrawal,12/30/2013 7:00,Person_8668,Construction,Switzerland,FALSE,Legal,2,3,Bank_328,Singapore
TX0000008721,UK,1816691.514,Stocks Transfer,12/30/2013 8:00,Person_4647,Luxury Goods,USA,FALSE,Illegal,8,7,Bank_288,Bahamas
TX0000008722,UK,2559466.668,Cryptocurrency,12/30/2013 9:00,Person_1175,Real Estate,USA,FALSE,Illegal,7,0,Bank_71,Cayman Islands
TX0000008723,Switzerland,3725828.575,Stocks Transfer,12/30/2013 10:00,Person_2531,Construction,Singapore,TRUE,Illegal,4,4,Bank_82,Luxembourg
TX0000008724,South Africa,1466533.081,Cash Withdrawal,12/30/2013 11:00,Person_2045,Construction,USA,FALSE,Illegal,4,0,Bank_287,Bahamas
,Singapore,3868587.804,Cryptocurrency,12/30/2013 12:00,Person_8330,Finance,South Africa,FALSE,Illegal,7,3,Bank_235,Luxembourg
TX0000008726,India,988580.3551,Property Purchase,12/30/2013 13:00,Person_96,Construction,USA,FALSE,Illegal,9,1,Bank_223,Panama
TX0000008727,Brazil,1951474.997,Offshore Transfer,12/30/2013 14:00,Person_4483,Luxury Goods,UAE,FALSE,Illegal,10,2,Bank_98,Singapore
TX0000008728,India,2106589.042,Property Purchase,12/30/2013 15:00,Person_9857,Construction,Brazil,TRUE,Illegal,7,2,Bank_175,Bahamas
TX0000008729,India,2944211.016,Stocks Transfer,12/30/2013 16:00,Person_9546,Casinos,Brazil,FALSE,Illegal,6,6,Bank_336,Luxembourg
TX0000008730,India,2647788.205,Cash Withdrawal,12/30/2013 17:00,Person_9999,Luxury Goods,China,TRUE,Illegal,7,8,Bank_220,Cayman Islands
TX0000008731,South Africa,4085385.328,Offshore Transfer,12/30/2013 18:00,Person_4810,Luxury Goods,USA,FALSE,Illegal,6,8,Bank_384,Switzerland
TX0000008732,USA,4389730.979,Cash Withdrawal,12/30/2013 19:00,Person_3062,Construction,India,FALSE,Illegal,9,1,Bank_414,Luxembourg
TX0000008733,UK,945036.3958,Stocks Transfer,12/30/2013 20:00,Person_106,Luxury Goods,UK,TRUE,Illegal,4,7,Bank_356,Cayman Islands
TX0000008734,Switzerland,2012120.237,Property Purchase,12/30/2013 21:00,Person_6428,Luxury Goods,China,TRUE,Illegal,2,8,Bank_369,Luxembourg
TX0000008735,UAE,481569.3164,Property Purchase,12/30/2013 22:00,Person_7384,Arms Trade,Switzerland,FALSE,Legal,5,3,Bank_260,Bahamas
TX0000008736,Singapore,2055375.607,Property Purchase,12/30/2013 23:00,Person_642,Oil & Gas,Switzerland,FALSE,Illegal,10,0,Bank_50,Luxembourg
TX0000008737,Brazil,1481079.465,Offshore Transfer,12/31/2013 0:00,Person_2382,Casinos,India,FALSE,Illegal,4,0,Bank_18,Bahamas
TX0000008738,Russia,4471841.592,Property Purchase,12/31/2013 1:00,Person_9532,Luxury Goods,Singapore,TRUE,Illegal,8,0,Bank_427,Switzerland
TX0000008739,South Africa,1437812.695,Cryptocurrency,12/31/2013 2:00,Person_2019,Real Estate,UAE,FALSE,Illegal,3,5,Bank_418,Luxembourg
TX0000008740,Singapore,347852.8357,Cash Withdrawal,12/31/2013 3:00,Person_4103,Finance,Singapore,FALSE,Legal,10,6,Bank_427,Switzerland
TX0000008741,South Africa,2171378.736,Stocks Transfer,12/31/2013 4:00,Person_507,Construction,Switzerland,FALSE,Illegal,3,6,Bank_428,Luxembourg
TX0000008742,USA,4209528.91,Cryptocurrency,12/31/2013 5:00,Person_4280,Real Estate,India,FALSE,Illegal,9,5,Bank_360,Bahamas
TX0000008743,Brazil,865177.3098,Property Purchase,12/31/2013 6:00,Person_7989,Real Estate,Russia,FALSE,Illegal,5,2,Bank_425,Panama
TX0000008744,Singapore,1601725.133,Offshore Transfer,12/31/2013 7:00,Person_1160,Arms Trade,Singapore,FALSE,Illegal,2,0,Bank_164,Luxembourg
TX0000008745,UAE,3501668.669,Stocks Transfer,12/31/2013 8:00,Person_3188,Real Estate,China,FALSE,Illegal,10,1,Bank_43,Singapore
TX0000008746,China,1800621.214,Stocks Transfer,12/31/2013 9:00,Person_1719,Arms Trade,Singapore,TRUE,Illegal,5,9,Bank_499,Luxembourg
TX0000008747,South Africa,310540.8751,Stocks Transfer,12/31/2013 10:00,Person_589,Arms Trade,Brazil,FALSE,Legal,1,3,Bank_81,Singapore
TX0000008748,UAE,3359957.61,Cash Withdrawal,12/31/2013 11:00,Person_6313,Luxury Goods,UK,TRUE,Legal,2,6,Bank_133,Panama
TX0000008749,Switzerland,4760338.597,Stocks Transfer,12/31/2013 12:00,Person_8843,Finance,Russia,FALSE,Illegal,5,9,Bank_187,Luxembourg
TX0000008750,Russia,425077.1383,Cash Withdrawal,12/31/2013 13:00,Person_6309,Casinos,Singapore,FALSE,Illegal,7,8,Bank_33,Switzerland
TX0000008751,Singapore,1846639.408,Stocks Transfer,12/31/2013 14:00,Person_2231,Construction,South Africa,FALSE,Illegal,6,6,Bank_240,Cayman Islands
TX0000008752,Switzerland,1183306.554,Stocks Transfer,12/31/2013 15:00,Person_611,Construction,USA,FALSE,Illegal,6,0,Bank_464,Switzerland
TX0000008753,UAE,748973.1164,Cryptocurrency,12/31/2013 16:00,Person_1760,Casinos,Switzerland,FALSE,Illegal,3,3,Bank_281,Singapore
TX0000008754,UK,4614276.968,Cryptocurrency,12/31/2013 17:00,Person_4351,Oil & Gas,China,TRUE,Legal,9,6,Bank_240,Luxembourg
TX0000008755,Switzerland,644779.6469,Cash Withdrawal,12/31/2013 18:00,Person_1821,Luxury Goods,Brazil,TRUE,Illegal,4,7,Bank_9,Bahamas
TX0000008756,Russia,1344207.792,Cash Withdrawal,12/31/2013 19:00,Person_5076,Arms Trade,USA,FALSE,Legal,10,4,Bank_155,Panama
TX0000008757,China,1377020.198,Cash Withdrawal,12/31/2013 20:00,Person_7036,Casinos,China,FALSE,Illegal,5,6,Bank_219,Panama
TX0000008758,Brazil,3104829.508,Cryptocurrency,12/31/2013 21:00,Person_7680,Casinos,Singapore,FALSE,Illegal,6,3,Bank_96,Bahamas
TX0000008759,Switzerland,314139.2761,Cryptocurrency,12/31/2013 22:00,Person_9193,Oil & Gas,UK,FALSE,Illegal,6,2,Bank_23,Cayman Islands
TX0000008760,India,20169.69331,Stocks Transfer,12/31/2013 23:00,Person_5207,Construction,Singapore,FALSE,Illegal,7,4,Bank_419,Switzerland
TX0000008761,China,2779993.999,Property Purchase,1/1/2014 0:00,Person_6771,Oil & Gas,USA,TRUE,Illegal,8,1,Bank_306,Singapore
TX0000008762,Switzerland,311514.3942,Cash Withdrawal,1/1/2014 1:00,Person_3099,Arms Trade,USA,FALSE,Illegal,9,0,Bank_19,Singapore
TX0000008763,Russia,4528744.307,Cryptocurrency,1/1/2014 2:00,Person_7096,Finance,UAE,FALSE,Illegal,4,2,Bank_2,Luxembourg
TX0000008764,Singapore,1234015.99,Cash Withdrawal,1/1/2014 3:00,Person_5702,Oil & Gas,UK,FALSE,Illegal,8,5,Bank_347,Switzerland
TX0000008765,UK,4910190.505,Cryptocurrency,1/1/2014 4:00,Person_7717,Arms Trade,India,FALSE,Illegal,10,1,Bank_102,Luxembourg
TX0000008766,UK,3174899.274,Cryptocurrency,1/1/2014 5:00,Person_3701,Oil & Gas,UAE,TRUE,Legal,5,5,Bank_83,Panama
TX0000008767,USA,4123335.905,Cryptocurrency,1/1/2014 6:00,Person_3604,Arms Trade,Brazil,TRUE,Illegal,8,7,Bank_427,Luxembourg
TX0000008768,Switzerland,2318020.228,Stocks Transfer,1/1/2014 7:00,Person_117,Oil & Gas,India,FALSE,Illegal,10,1,Bank_282,Panama
TX0000008769,Singapore,55604.10218,Cash Withdrawal,1/1/2014 8:00,Person_2532,Arms Trade,Switzerland,FALSE,Illegal,2,9,Bank_166,Panama
TX0000008770,India,783781.9197,Stocks Transfer,1/1/2014 9:00,Person_1021,Luxury Goods,Singapore,FALSE,Illegal,6,4,Bank_130,Luxembourg
TX0000008771,Singapore,3240529.084,Cryptocurrency,1/1/2014 10:00,Person_1667,Finance,Switzerland,TRUE,Illegal,9,7,Bank_146,Cayman Islands
TX0000008772,China,3292919.004,Offshore Transfer,1/1/2014 11:00,Person_283,Finance,Singapore,FALSE,Illegal,6,0,Bank_108,Panama
TX0000008773,South Africa,355919.6923,Cryptocurrency,1/1/2014 12:00,Person_8761,Casinos,Singapore,TRUE,Illegal,7,3,Bank_486,Luxembourg
TX0000008774,UAE,4175138.232,Cash Withdrawal,1/1/2014 13:00,Person_1807,Construction,USA,FALSE,Illegal,8,0,Bank_343,Cayman Islands
TX0000008775,India,27829.3679,Cash Withdrawal,1/1/2014 14:00,Person_2705,Real Estate,South Africa,FALSE,Illegal,4,2,Bank_279,Switzerland
TX0000008776,UK,407704.2317,Offshore Transfer,1/1/2014 15:00,Person_5019,Oil & Gas,Russia,FALSE,Illegal,3,8,Bank_496,Luxembourg
TX0000008777,India,2078307.757,Property Purchase,1/1/2014 16:00,Person_8345,Oil & Gas,Singapore,FALSE,Illegal,10,8,Bank_374,Singapore
TX0000008778,India,2486558.178,Offshore Transfer,1/1/2014 17:00,Person_7783,Oil & Gas,UK,FALSE,Legal,1,0,Bank_111,Luxembourg
TX0000008779,UAE,3624623.832,Stocks Transfer,1/1/2014 18:00,Person_2229,Finance,Russia,FALSE,Legal,10,4,Bank_162,Panama
TX0000008780,Russia,1230241.991,Cryptocurrency,1/1/2014 19:00,Person_358,Real Estate,UK,FALSE,Legal,2,7,Bank_306,Luxembourg
TX0000008781,UK,4458655.588,Cash Withdrawal,1/1/2014 20:00,Person_1804,Luxury Goods,India,FALSE,Illegal,7,1,Bank_298,Panama
TX0000008782,Russia,1834778.456,Cash Withdrawal,1/1/2014 21:00,Person_7274,Casinos,Singapore,FALSE,Illegal,6,2,Bank_15,Switzerland
TX0000008783,Brazil,4243939.154,Offshore Transfer,1/1/2014 22:00,Person_5703,Casinos,UAE,FALSE,Illegal,1,0,Bank_62,Cayman Islands
TX0000008784,India,4312180.371,Property Purchase,1/1/2014 23:00,Person_5868,Oil & Gas,Russia,FALSE,Illegal,2,8,Bank_308,Cayman Islands
TX0000008785,Switzerland,520556.4162,Offshore Transfer,1/2/2014 0:00,Person_5799,Real Estate,Brazil,FALSE,Legal,1,9,Bank_218,Panama
TX0000008786,India,1230575.584,Stocks Transfer,1/2/2014 1:00,Person_1920,Oil & Gas,Singapore,TRUE,Legal,2,3,Bank_245,Panama
TX0000008787,USA,3228504.353,Offshore Transfer,1/2/2014 2:00,Person_7444,Luxury Goods,Russia,FALSE,Illegal,7,0,Bank_321,Panama
TX0000008788,Singapore,575655.7381,Property Purchase,1/2/2014 3:00,Person_2726,Oil & Gas,South Africa,TRUE,Illegal,10,9,Bank_155,Luxembourg
TX0000008789,Singapore,4590109.431,Stocks Transfer,1/2/2014 4:00,Person_1715,Oil & Gas,USA,FALSE,Illegal,9,0,Bank_214,Luxembourg
TX0000008790,South Africa,1889027.153,Offshore Transfer,1/2/2014 5:00,Person_8934,Finance,South Africa,FALSE,Illegal,2,0,Bank_430,Singapore
TX0000008791,Russia,4932736.651,Cryptocurrency,1/2/2014 6:00,Person_7546,Finance,USA,FALSE,Illegal,10,0,Bank_221,Switzerland
TX0000008792,China,2982817.067,Offshore Transfer,1/2/2014 7:00,Person_3507,Finance,India,FALSE,Illegal,1,3,Bank_84,Cayman Islands
TX0000008793,Russia,1535008.735,Property Purchase,1/2/2014 8:00,Person_7364,Casinos,Singapore,FALSE,Illegal,8,0,Bank_324,Panama
TX0000008794,UK,2786289.275,Cash Withdrawal,1/2/2014 9:00,Person_4065,Real Estate,Russia,FALSE,Legal,10,5,Bank_482,Singapore
TX0000008795,Switzerland,1437359.359,Stocks Transfer,1/2/2014 10:00,Person_1908,Arms Trade,Switzerland,FALSE,Illegal,2,5,Bank_221,Cayman Islands
TX0000008796,Russia,619038.1515,Cash Withdrawal,1/2/2014 11:00,Person_9791,Construction,Singapore,FALSE,Illegal,3,8,Bank_18,Bahamas
TX0000008797,UAE,2062912.865,Property Purchase,1/2/2014 12:00,Person_7496,Construction,Russia,FALSE,Illegal,9,7,Bank_150,Cayman Islands
TX0000008798,UK,1916594.228,Stocks Transfer,1/2/2014 13:00,Person_5527,Construction,Switzerland,FALSE,Illegal,3,5,Bank_80,Panama
TX0000008799,Singapore,2289264.566,Stocks Transfer,1/2/2014 14:00,Person_6362,Oil & Gas,China,TRUE,Illegal,4,3,Bank_489,Bahamas
TX0000008800,USA,3806946.215,Stocks Transfer,1/2/2014 15:00,Person_6786,Oil & Gas,Switzerland,FALSE,Illegal,2,9,Bank_425,Luxembourg
TX0000008801,South Africa,1220027.376,Cash Withdrawal,1/2/2014 16:00,Person_7606,Casinos,USA,TRUE,Illegal,9,5,Bank_8,Panama
TX0000008802,USA,2503237.241,Property Purchase,1/2/2014 17:00,Person_1591,Construction,Singapore,FALSE,Illegal,10,6,Bank_92,Luxembourg
